,id_medicine,id_disease,correlation_score
70453,D036,D003,0.287
70454,D036,D003,0.454
70455,D036,D003,0.484
70456,D036,D003,0.666
70457,D036,D003,0.569
70458,D036,D003,0.326
70459,D036,D003,0.618
70460,D036,D004,0.52
70461,D036,D004,0.35
70462,D036,D004,0.508
70463,D036,D004,0.408
70464,D036,D004,0.456
70465,D036,D004,0.549
70466,D036,D004,0.613
70467,D036,D004,0.225
70468,D036,D004,0.394
70469,D036,D004,0.333
70470,D036,D004,0.5
70471,D036,D004,0.503
70472,D036,D004,0.341
70473,D036,D004,0.692
70474,D036,D004,0.364
70475,D036,D004,0.253
70476,D036,D004,0.54
70477,D036,D004,0.629
70478,D036,D004,0.202
70479,D036,D004,0.132
70480,D036,D005,0.154
70481,D036,D005,0.667
70482,D036,D005,0.399
70483,D036,D005,0.563
70484,D036,D005,0.666
70485,D036,D005,0.453
70486,D036,D005,0.501
70487,D036,D005,0.519
70488,D036,D005,0.461
70489,D036,D005,0.357
70490,D036,D005,0.281
70491,D036,D005,0.161
70492,D036,D005,0.665
70493,D036,D005,0.668
70494,D036,D005,0.354
70495,D036,D005,0.519
70496,D036,D005,0.496
70497,D036,D005,0.598
70498,D036,D005,0.636
70499,D036,D005,0.447
70500,D036,D006,0.111
70501,D036,D006,0.683
70502,D036,D006,0.671
70503,D036,D006,0.215
70504,D036,D006,0.459
70505,D036,D006,0.225
70506,D036,D006,0.428
70507,D036,D006,0.499
70508,D036,D006,0.644
70509,D036,D006,0.265
70510,D036,D006,0.503
70511,D036,D006,0.666
70512,D036,D006,0.267
70513,D036,D006,0.311
70514,D036,D006,0.449
70515,D036,D006,0.332
70516,D036,D006,0.197
70517,D036,D006,0.506
70518,D036,D006,0.429
70519,D036,D006,0.63
70520,D036,D007,0.372
70521,D036,D007,0.164
70522,D036,D007,0.57
70523,D036,D007,0.321
70524,D036,D007,0.247
70525,D036,D007,0.494
70526,D036,D007,0.132
70527,D036,D007,0.534
70528,D036,D007,0.435
70529,D036,D007,0.513
70530,D036,D007,0.665
70531,D036,D007,0.328
70532,D036,D007,0.483
70533,D036,D007,0.521
70534,D036,D007,0.638
70535,D036,D007,0.618
70536,D036,D007,0.675
70537,D036,D007,0.583
70538,D036,D007,0.679
70539,D036,D007,0.197
70540,D036,D008,0.348
70541,D036,D008,0.203
70542,D036,D008,0.319
70543,D036,D008,0.196
70544,D036,D008,0.201
70545,D036,D008,0.106
70546,D036,D008,0.116
70547,D036,D008,0.435
70548,D036,D008,0.444
70549,D036,D008,0.206
70550,D036,D008,0.613
70551,D036,D008,0.64
70552,D036,D008,0.423
70553,D036,D008,0.146
70554,D036,D008,0.677
70555,D036,D008,0.652
70556,D036,D008,0.105
70557,D036,D008,0.394
70558,D036,D008,0.301
70559,D036,D008,0.676
70560,D036,D009,0.482
70561,D036,D009,0.162
70562,D036,D009,0.577
70563,D036,D009,0.263
70564,D036,D009,0.435
70565,D036,D009,0.165
70566,D036,D009,0.335
70567,D036,D009,0.572
70568,D036,D009,0.185
70569,D036,D009,0.612
70570,D036,D009,0.613
70571,D036,D009,0.642
70572,D036,D009,0.102
70573,D036,D009,0.241
70574,D036,D009,0.289
70575,D036,D009,0.694
70576,D036,D009,0.115
70577,D036,D009,0.302
70578,D036,D009,0.165
70579,D036,D009,0.181
70580,D036,D010,0.352
70581,D036,D010,0.131
70582,D036,D010,0.373
70583,D036,D010,0.616
70584,D036,D010,0.29
70585,D036,D010,0.506
70586,D036,D010,0.359
70587,D036,D010,0.2
70588,D036,D010,0.183
70589,D036,D010,0.364
70590,D036,D010,0.668
70591,D036,D010,0.639
70592,D036,D010,0.125
70593,D036,D010,0.598
70594,D036,D010,0.622
70595,D036,D010,0.649
70596,D036,D010,0.613
70597,D036,D010,0.551
70598,D036,D010,0.553
70599,D036,D010,0.444
70600,D036,D011,0.691
70601,D036,D011,0.328
70602,D036,D011,0.575
70603,D036,D011,0.572
70604,D036,D011,0.445
70605,D036,D011,0.336
70606,D036,D011,0.585
70607,D036,D011,0.447
70608,D036,D011,0.415
70609,D036,D011,0.334
70610,D036,D011,0.318
70611,D036,D011,0.368
70612,D036,D011,0.565
70613,D036,D011,0.613
70614,D036,D011,0.43
70615,D036,D011,0.224
70616,D036,D011,0.369
70617,D036,D011,0.267
70618,D036,D011,0.509
70619,D036,D011,0.6
70620,D036,D012,0.685
70621,D036,D012,0.196
70622,D036,D012,0.515
70623,D036,D012,0.399
70624,D036,D012,0.359
70625,D036,D012,0.27
70626,D036,D012,0.373
70627,D036,D012,0.438
70628,D036,D012,0.204
70629,D036,D012,0.469
70630,D036,D012,0.458
70631,D036,D012,0.426
70632,D036,D012,0.464
70633,D036,D012,0.3
70634,D036,D012,0.22
70635,D036,D012,0.141
70636,D036,D012,0.492
70637,D036,D012,0.358
70638,D036,D012,0.103
70639,D036,D012,0.27
70640,D036,D013,0.559
70641,D036,D013,0.432
70642,D036,D013,0.641
70643,D036,D013,0.258
70644,D036,D013,0.32
70645,D036,D013,0.191
70646,D036,D013,0.326
70647,D036,D013,0.476
70648,D036,D013,0.216
70649,D036,D013,0.433
70650,D036,D013,0.103
70651,D036,D013,0.607
70652,D036,D013,0.232
70653,D036,D013,0.556
70654,D036,D013,0.529
70655,D036,D013,0.2
70656,D036,D013,0.167
70657,D036,D013,0.242
70658,D036,D013,0.45
70659,D036,D013,0.42
70660,D036,D014,0.129
70661,D036,D014,0.523
70662,D036,D014,0.354
70663,D036,D014,0.485
70664,D036,D014,0.661
70665,D036,D014,0.498
70666,D036,D014,0.548
70667,D036,D014,0.267
70668,D036,D014,0.532
70669,D036,D014,0.174
70670,D036,D014,0.297
70671,D036,D014,0.164
70672,D036,D014,0.106
70673,D036,D014,0.492
70674,D036,D014,0.483
70675,D036,D014,0.427
70676,D036,D014,0.471
70677,D036,D014,0.364
70678,D036,D014,0.49
70679,D036,D014,0.431
70680,D036,D015,0.618
70681,D036,D015,0.669
70682,D036,D015,0.236
70683,D036,D015,0.151
70684,D036,D015,0.387
70685,D036,D015,0.358
70686,D036,D015,0.674
70687,D036,D015,0.364
70688,D036,D015,0.229
70689,D036,D015,0.343
70690,D036,D015,0.423
70691,D036,D015,0.584
70692,D036,D015,0.507
70693,D036,D015,0.144
70694,D036,D015,0.164
70695,D036,D015,0.359
70696,D036,D015,0.21
70697,D036,D015,0.427
70698,D036,D015,0.257
70699,D036,D015,0.592
70700,D036,D016,0.43
70701,D036,D016,0.674
70702,D036,D016,0.579
70703,D036,D016,0.496
70704,D036,D016,0.683
70705,D036,D016,0.428
70706,D036,D016,0.381
70707,D036,D016,0.123
70708,D036,D016,0.103
70709,D036,D016,0.548
70710,D036,D016,0.467
70711,D036,D016,0.69
70712,D036,D016,0.345
70713,D036,D016,0.35
70714,D036,D016,0.498
70715,D036,D016,0.392
70716,D036,D016,0.511
70717,D036,D016,0.451
70718,D036,D016,0.247
70719,D036,D016,0.312
70720,D036,D017,0.456
70721,D036,D017,0.593
70722,D036,D017,0.431
70723,D036,D017,0.687
70724,D036,D017,0.363
70725,D036,D017,0.105
70726,D036,D017,0.46
70727,D036,D017,0.506
70728,D036,D017,0.583
70729,D036,D017,0.288
70730,D036,D017,0.542
70731,D036,D017,0.649
70732,D036,D017,0.237
70733,D036,D017,0.604
70734,D036,D017,0.676
70735,D036,D017,0.621
70736,D036,D017,0.664
70737,D036,D017,0.392
70738,D036,D017,0.234
70739,D036,D017,0.554
70740,D036,D018,0.357
70741,D036,D018,0.45
70742,D036,D018,0.307
70743,D036,D018,0.475
70744,D036,D018,0.598
70745,D036,D018,0.21
70746,D036,D018,0.37
70747,D036,D018,0.63
70748,D036,D018,0.391
70749,D036,D018,0.181
70750,D036,D018,0.553
70751,D036,D018,0.484
70752,D036,D018,0.359
70753,D036,D018,0.665
70754,D036,D018,0.158
70755,D036,D018,0.695
70756,D036,D018,0.119
70757,D036,D018,0.515
70758,D036,D018,0.32
70759,D036,D018,0.692
70760,D036,D019,0.295
70761,D036,D019,0.623
70762,D036,D019,0.7
70763,D036,D019,0.31
70764,D036,D019,0.495
70765,D036,D019,0.569
70766,D036,D019,0.185
70767,D036,D019,0.597
70768,D036,D019,0.473
70769,D036,D019,0.43
70770,D036,D019,0.279
70771,D036,D019,0.595
70772,D036,D019,0.621
70773,D036,D019,0.645
70774,D036,D019,0.341
70775,D036,D019,0.318
70776,D036,D019,0.27
70777,D036,D019,0.214
70778,D036,D019,0.425
70779,D036,D019,0.122
70780,D036,D020,0.596
70781,D036,D020,0.605
70782,D036,D020,0.139
70783,D036,D020,0.64
70784,D036,D020,0.542
70785,D036,D020,0.17
70786,D036,D020,0.636
70787,D036,D020,0.499
70788,D036,D020,0.397
70789,D036,D020,0.374
70790,D036,D020,0.337
70791,D036,D020,0.654
70792,D036,D020,0.581
70793,D036,D020,0.648
70794,D036,D020,0.463
70795,D036,D020,0.63
70796,D036,D020,0.594
70797,D036,D020,0.423
70798,D036,D020,0.113
70799,D036,D020,0.163
70800,D036,D001,0.598
70801,D036,D001,0.356
70802,D036,D001,0.1
70803,D036,D001,0.116
70804,D036,D001,0.315
70805,D036,D001,0.231
70806,D036,D001,0.309
70807,D036,D001,0.447
70808,D036,D001,0.312
70809,D036,D001,0.517
70810,D036,D001,0.106
70811,D036,D001,0.57
70812,D036,D001,0.352
70813,D036,D001,0.427
70814,D036,D001,0.346
70815,D036,D001,0.373
70816,D036,D001,0.103
70817,D036,D001,0.241
70818,D036,D001,0.454
70819,D036,D001,0.517
70820,D036,D002,0.536
70821,D036,D002,0.354
70822,D036,D002,0.376
70823,D036,D002,0.498
70824,D036,D002,0.174
70825,D036,D002,0.271
70826,D036,D002,0.545
70827,D036,D002,0.26
70828,D036,D002,0.317
70829,D036,D002,0.33
70830,D036,D002,0.589
70831,D036,D002,0.636
70832,D036,D002,0.249
70833,D036,D002,0.293
70834,D036,D002,0.11
70835,D036,D002,0.544
70836,D036,D002,0.624
70837,D036,D002,0.69
70838,D036,D002,0.12
70839,D036,D002,0.479
70840,D036,D003,0.504
70841,D036,D003,0.387
70842,D036,D003,0.167
70843,D036,D003,0.611
70844,D036,D003,0.133
70845,D036,D003,0.481
70846,D036,D003,0.634
70847,D036,D003,0.183
70848,D036,D003,0.478
70849,D036,D003,0.455
70850,D036,D003,0.3
70851,D036,D003,0.256
70852,D036,D003,0.334
70853,D036,D003,0.47
70854,D036,D003,0.552
70855,D036,D003,0.637
70856,D036,D003,0.599
70857,D036,D003,0.365
70858,D036,D003,0.217
70859,D036,D003,0.288
70860,D036,D004,0.138
70861,D036,D004,0.214
70862,D036,D004,0.192
70863,D036,D004,0.349
70864,D036,D004,0.36
70865,D036,D004,0.255
70866,D036,D004,0.152
70867,D036,D004,0.442
70868,D036,D004,0.251
70869,D036,D004,0.269
70870,D036,D004,0.536
70871,D036,D004,0.675
70872,D036,D004,0.378
70873,D036,D004,0.483
70874,D036,D004,0.252
70875,D036,D004,0.232
70876,D036,D004,0.68
70877,D036,D004,0.167
70878,D036,D004,0.308
70879,D036,D004,0.61
70880,D036,D005,0.462
70881,D036,D005,0.358
70882,D036,D005,0.128
70883,D036,D005,0.524
70884,D036,D005,0.508
70885,D036,D005,0.544
70886,D036,D005,0.199
70887,D036,D005,0.195
70888,D036,D005,0.51
70889,D036,D005,0.653
70890,D036,D005,0.669
70891,D036,D005,0.208
70892,D036,D005,0.637
70893,D036,D005,0.399
70894,D036,D005,0.685
70895,D036,D005,0.419
70896,D036,D005,0.403
70897,D036,D005,0.196
70898,D036,D005,0.288
70899,D036,D005,0.677
70900,D036,D006,0.561
70901,D036,D006,0.299
70902,D036,D006,0.235
70903,D036,D006,0.524
70904,D036,D006,0.326
70905,D036,D006,0.523
70906,D036,D006,0.429
70907,D036,D006,0.351
70908,D036,D006,0.671
70909,D036,D006,0.197
70910,D036,D006,0.136
70911,D036,D006,0.446
70912,D036,D006,0.676
70913,D036,D006,0.554
70914,D036,D006,0.481
70915,D036,D006,0.193
70916,D036,D006,0.275
70917,D036,D006,0.636
70918,D036,D006,0.155
70919,D036,D006,0.192
70920,D036,D007,0.293
70921,D036,D007,0.267
70922,D036,D007,0.34
70923,D036,D007,0.105
70924,D036,D007,0.303
70925,D036,D007,0.318
70926,D036,D007,0.178
70927,D036,D007,0.538
70928,D036,D007,0.597
70929,D036,D007,0.518
70930,D036,D007,0.196
70931,D036,D007,0.531
70932,D036,D007,0.428
70933,D036,D007,0.583
70934,D036,D007,0.28
70935,D036,D007,0.628
70936,D036,D007,0.455
70937,D036,D007,0.642
70938,D036,D007,0.145
70939,D036,D007,0.114
70940,D036,D008,0.682
70941,D036,D008,0.177
70942,D036,D008,0.418
70943,D036,D008,0.395
70944,D036,D008,0.392
70945,D036,D008,0.461
70946,D036,D008,0.293
70947,D036,D008,0.26
70948,D036,D008,0.393
70949,D036,D008,0.212
70950,D036,D008,0.547
70951,D036,D008,0.246
70952,D036,D008,0.323
70953,D036,D008,0.427
70954,D036,D008,0.515
70955,D036,D008,0.359
70956,D036,D008,0.295
70957,D036,D008,0.664
70958,D036,D008,0.499
70959,D036,D008,0.335
70960,D036,D009,0.527
70961,D036,D009,0.153
70962,D036,D009,0.31
70963,D036,D009,0.406
70964,D036,D009,0.21
70965,D036,D009,0.141
70966,D036,D009,0.432
70967,D036,D009,0.536
70968,D036,D009,0.385
70969,D036,D009,0.424
70970,D036,D009,0.265
70971,D036,D009,0.349
70972,D036,D009,0.307
70973,D036,D009,0.237
70974,D036,D009,0.473
70975,D036,D009,0.586
70976,D036,D009,0.192
70977,D036,D009,0.651
70978,D036,D009,0.18
70979,D036,D009,0.685
70980,D036,D010,0.694
70981,D036,D010,0.46
70982,D036,D010,0.246
70983,D036,D010,0.442
70984,D036,D010,0.534
70985,D036,D010,0.642
70986,D036,D010,0.529
70987,D036,D010,0.583
70988,D036,D010,0.684
70989,D036,D010,0.596
70990,D036,D010,0.685
70991,D036,D010,0.245
70992,D036,D010,0.339
70993,D036,D010,0.599
70994,D036,D010,0.449
70995,D036,D010,0.11
70996,D036,D010,0.666
70997,D036,D010,0.6
70998,D036,D010,0.323
70999,D036,D010,0.556
71000,D036,D011,0.279
71001,D036,D011,0.523
71002,D036,D011,0.438
71003,D036,D011,0.608
71004,D036,D011,0.519
71005,D036,D011,0.491
71006,D036,D011,0.621
71007,D036,D011,0.202
71008,D036,D011,0.41
71009,D036,D011,0.591
71010,D036,D011,0.399
71011,D036,D011,0.126
71012,D036,D011,0.171
71013,D036,D011,0.487
71014,D036,D011,0.277
71015,D036,D011,0.64
71016,D036,D011,0.153
71017,D036,D011,0.376
71018,D036,D011,0.588
71019,D036,D011,0.629
71020,D036,D012,0.594
71021,D036,D012,0.404
71022,D036,D012,0.415
71023,D036,D012,0.191
71024,D036,D012,0.655
71025,D036,D012,0.673
71026,D036,D012,0.398
71027,D036,D012,0.407
71028,D036,D012,0.294
71029,D036,D012,0.477
71030,D036,D012,0.305
71031,D036,D012,0.485
71032,D036,D012,0.395
71033,D036,D012,0.633
71034,D036,D012,0.107
71035,D036,D012,0.307
71036,D036,D012,0.144
71037,D036,D012,0.504
71038,D036,D012,0.178
71039,D036,D012,0.473
71040,D036,D013,0.418
71041,D036,D013,0.237
71042,D036,D013,0.568
71043,D036,D013,0.491
71044,D036,D013,0.233
71045,D036,D013,0.36
71046,D036,D013,0.105
71047,D036,D013,0.264
71048,D036,D013,0.594
71049,D036,D013,0.558
71050,D036,D013,0.629
71051,D036,D013,0.666
71052,D036,D013,0.37
71053,D036,D013,0.655
71054,D036,D013,0.571
71055,D036,D013,0.379
71056,D036,D013,0.511
71057,D036,D013,0.516
71058,D036,D013,0.201
71059,D036,D013,0.477
71060,D036,D014,0.156
71061,D036,D014,0.35
71062,D036,D014,0.205
71063,D036,D014,0.119
71064,D036,D014,0.613
71065,D036,D014,0.63
71066,D036,D014,0.597
71067,D036,D014,0.507
71068,D036,D014,0.563
71069,D036,D014,0.624
71070,D036,D014,0.481
71071,D036,D014,0.245
71072,D036,D014,0.436
71073,D036,D014,0.571
71074,D036,D014,0.515
71075,D036,D014,0.521
71076,D036,D014,0.559
71077,D036,D014,0.397
71078,D036,D014,0.633
71079,D036,D014,0.571
71080,D036,D015,0.106
71081,D036,D015,0.54
71082,D036,D015,0.499
71083,D036,D015,0.355
71084,D036,D015,0.607
71085,D036,D015,0.137
71086,D036,D015,0.5
71087,D036,D015,0.473
71088,D036,D015,0.411
71089,D036,D015,0.643
71090,D036,D015,0.128
71091,D036,D015,0.461
71092,D036,D015,0.648
71093,D036,D015,0.501
71094,D036,D015,0.532
71095,D036,D015,0.547
71096,D036,D015,0.482
71097,D036,D015,0.559
71098,D036,D015,0.144
71099,D036,D015,0.149
71100,D036,D016,0.368
71101,D036,D016,0.23
71102,D036,D016,0.259
71103,D036,D016,0.25
71104,D036,D016,0.396
71105,D036,D016,0.442
71106,D036,D016,0.482
71107,D036,D016,0.438
71108,D036,D016,0.476
71109,D036,D016,0.445
71110,D036,D016,0.505
71111,D036,D016,0.513
71112,D036,D016,0.329
71113,D036,D016,0.64
71114,D036,D016,0.693
71115,D036,D016,0.231
71116,D036,D016,0.643
71117,D036,D016,0.278
71118,D036,D016,0.108
71119,D036,D016,0.657
71120,D036,D017,0.445
71121,D036,D017,0.116
71122,D036,D017,0.51
71123,D036,D017,0.421
71124,D036,D017,0.55
71125,D036,D017,0.643
71126,D036,D017,0.445
71127,D036,D017,0.494
71128,D036,D017,0.412
71129,D036,D017,0.439
71130,D036,D017,0.229
71131,D036,D017,0.616
71132,D036,D017,0.135
71133,D036,D017,0.303
71134,D036,D017,0.507
71135,D036,D017,0.329
71136,D036,D017,0.483
71137,D036,D017,0.179
71138,D036,D017,0.219
71139,D036,D017,0.139
71140,D036,D018,0.604
71141,D036,D018,0.52
71142,D036,D018,0.306
71143,D036,D018,0.542
71144,D036,D018,0.477
71145,D036,D018,0.537
71146,D036,D018,0.116
71147,D036,D018,0.676
71148,D036,D018,0.299
71149,D036,D018,0.291
71150,D036,D018,0.167
71151,D036,D018,0.601
71152,D036,D018,0.599
71153,D036,D018,0.604
71154,D036,D018,0.29
71155,D036,D018,0.608
71156,D036,D018,0.361
71157,D036,D018,0.63
71158,D036,D018,0.237
71159,D036,D018,0.624
71160,D036,D019,0.43
71161,D036,D019,0.412
71162,D036,D019,0.64
71163,D036,D019,0.208
71164,D036,D019,0.442
71165,D036,D019,0.228
71166,D036,D019,0.53
71167,D036,D019,0.296
71168,D036,D019,0.518
71169,D036,D019,0.187
71170,D036,D019,0.646
71171,D036,D019,0.518
71172,D036,D019,0.506
71173,D036,D019,0.325
71174,D036,D019,0.651
71175,D036,D019,0.551
71176,D036,D019,0.689
71177,D036,D019,0.692
71178,D036,D019,0.297
71179,D036,D019,0.108
71180,D036,D020,0.478
71181,D036,D020,0.143
71182,D036,D020,0.446
71183,D036,D020,0.475
71184,D036,D020,0.422
71185,D036,D020,0.196
71186,D036,D020,0.393
71187,D036,D020,0.588
71188,D036,D020,0.433
71189,D036,D020,0.29
71190,D036,D020,0.18
71191,D036,D020,0.681
71192,D036,D020,0.642
71193,D036,D020,0.17
71194,D036,D020,0.305
71195,D036,D020,0.297
71196,D036,D020,0.537
71197,D036,D020,0.147
71198,D036,D020,0.293
71199,D036,D020,0.632
71200,D036,D001,0.272
71201,D036,D001,0.464
71202,D036,D001,0.347
71203,D036,D001,0.295
71204,D036,D001,0.378
71205,D036,D001,0.136
71206,D036,D001,0.602
71207,D036,D001,0.615
71208,D036,D001,0.315
71209,D036,D001,0.556
71210,D036,D001,0.11
71211,D036,D001,0.202
71212,D036,D001,0.37
71213,D036,D001,0.523
71214,D036,D001,0.348
71215,D036,D001,0.642
71216,D036,D001,0.651
71217,D036,D001,0.417
71218,D036,D001,0.176
71219,D036,D001,0.575
71220,D036,D002,0.147
71221,D036,D002,0.517
71222,D036,D002,0.355
71223,D036,D002,0.648
71224,D036,D002,0.392
71225,D036,D002,0.611
71226,D036,D002,0.524
71227,D036,D002,0.271
71228,D036,D002,0.1
71229,D036,D002,0.284
71230,D036,D002,0.694
71231,D036,D002,0.642
71232,D036,D002,0.572
71233,D036,D002,0.101
71234,D036,D002,0.564
71235,D036,D002,0.682
71236,D036,D002,0.235
71237,D036,D002,0.692
71238,D036,D002,0.52
71239,D036,D002,0.458
71240,D036,D003,0.433
71241,D036,D003,0.444
71242,D036,D003,0.662
71243,D036,D003,0.27
71244,D036,D003,0.472
71245,D036,D003,0.54
71246,D036,D003,0.329
71247,D036,D003,0.288
71248,D036,D003,0.587
71249,D036,D003,0.145
71250,D036,D003,0.544
71251,D036,D003,0.247
71252,D036,D003,0.453
71253,D036,D003,0.44
71254,D036,D003,0.169
71255,D036,D003,0.476
71256,D036,D003,0.524
71257,D036,D003,0.513
71258,D036,D003,0.121
71259,D036,D003,0.353
71260,D036,D004,0.103
71261,D036,D004,0.689
71262,D036,D004,0.574
71263,D036,D004,0.668
71264,D036,D004,0.646
71265,D036,D004,0.686
71266,D036,D004,0.131
71267,D036,D004,0.272
71268,D036,D004,0.635
71269,D036,D004,0.686
71270,D036,D004,0.329
71271,D036,D004,0.441
71272,D036,D004,0.567
71273,D036,D004,0.699
71274,D036,D004,0.693
71275,D036,D004,0.6
71276,D036,D004,0.112
71277,D036,D004,0.692
71278,D036,D004,0.254
71279,D036,D004,0.66
71280,D036,D005,0.602
71281,D036,D005,0.406
71282,D036,D005,0.281
71283,D036,D005,0.252
71284,D036,D005,0.551
71285,D036,D005,0.547
71286,D036,D005,0.571
71287,D036,D005,0.5
71288,D036,D005,0.235
71289,D036,D005,0.125
71290,D036,D005,0.399
71291,D036,D005,0.205
71292,D036,D005,0.401
71293,D036,D005,0.246
71294,D036,D005,0.352
71295,D036,D005,0.204
71296,D036,D005,0.24
71297,D036,D005,0.369
71298,D036,D005,0.202
71299,D036,D005,0.638
71300,D036,D006,0.338
71301,D036,D006,0.57
71302,D036,D006,0.123
71303,D036,D006,0.438
71304,D036,D006,0.434
71305,D036,D006,0.223
71306,D036,D006,0.502
71307,D036,D006,0.489
71308,D036,D006,0.153
71309,D036,D006,0.295
71310,D036,D006,0.547
71311,D036,D006,0.577
71312,D036,D006,0.278
71313,D036,D006,0.507
71314,D036,D006,0.629
71315,D036,D006,0.149
71316,D036,D006,0.167
71317,D036,D006,0.3
71318,D036,D006,0.698
71319,D036,D006,0.439
71320,D036,D007,0.495
71321,D036,D007,0.36
71322,D036,D007,0.476
71323,D036,D007,0.476
71324,D036,D007,0.414
71325,D036,D007,0.214
71326,D036,D007,0.412
71327,D036,D007,0.54
71328,D036,D007,0.153
71329,D036,D007,0.243
71330,D036,D007,0.519
71331,D036,D007,0.453
71332,D036,D007,0.65
71333,D036,D007,0.345
71334,D036,D007,0.52
71335,D036,D007,0.416
71336,D036,D007,0.162
71337,D036,D007,0.19
71338,D036,D007,0.628
71339,D036,D007,0.667
71340,D036,D008,0.452
71341,D036,D008,0.413
71342,D036,D008,0.51
71343,D036,D008,0.266
71344,D036,D008,0.621
71345,D036,D008,0.488
71346,D036,D008,0.264
71347,D036,D008,0.368
71348,D036,D008,0.324
71349,D036,D008,0.187
71350,D036,D008,0.217
71351,D036,D008,0.393
71352,D036,D008,0.408
71353,D036,D008,0.217
71354,D036,D008,0.549
71355,D036,D008,0.332
71356,D036,D008,0.689
71357,D036,D008,0.501
71358,D036,D008,0.293
71359,D036,D008,0.511
71360,D036,D009,0.421
71361,D036,D009,0.549
71362,D036,D009,0.319
71363,D036,D009,0.338
71364,D036,D009,0.112
71365,D036,D009,0.257
71366,D036,D009,0.489
71367,D036,D009,0.479
71368,D036,D009,0.194
71369,D036,D009,0.362
71370,D036,D009,0.104
71371,D036,D009,0.278
71372,D036,D009,0.242
71373,D036,D009,0.213
71374,D036,D009,0.661
71375,D036,D009,0.531
71376,D036,D009,0.523
71377,D036,D009,0.689
71378,D036,D009,0.212
71379,D036,D009,0.374
71380,D036,D010,0.17
71381,D036,D010,0.125
71382,D036,D010,0.365
71383,D036,D010,0.106
71384,D036,D010,0.559
71385,D036,D010,0.53
71386,D036,D010,0.128
71387,D036,D010,0.136
71388,D036,D010,0.392
71389,D036,D010,0.299
71390,D036,D010,0.349
71391,D036,D010,0.323
71392,D036,D010,0.112
71393,D036,D010,0.268
71394,D036,D010,0.548
71395,D036,D010,0.379
71396,D036,D010,0.521
71397,D036,D010,0.411
71398,D036,D010,0.119
71399,D036,D010,0.135
71400,D036,D011,0.383
71401,D036,D011,0.368
71402,D036,D011,0.334
71403,D036,D011,0.259
71404,D036,D011,0.165
71405,D036,D011,0.48
71406,D036,D011,0.486
71407,D036,D011,0.162
71408,D036,D011,0.56
71409,D036,D011,0.508
71410,D036,D011,0.659
71411,D036,D011,0.358
71412,D036,D011,0.185
71413,D036,D011,0.519
71414,D036,D011,0.299
71415,D036,D011,0.373
71416,D036,D011,0.184
71417,D036,D011,0.12
71418,D036,D011,0.564
71419,D036,D011,0.428
71420,D036,D012,0.691
71421,D036,D012,0.464
71422,D036,D012,0.603
71423,D036,D012,0.622
71424,D036,D012,0.522
71425,D036,D012,0.512
71426,D036,D012,0.102
71427,D036,D012,0.196
71428,D036,D012,0.371
71429,D036,D012,0.534
71430,D036,D012,0.487
71431,D036,D012,0.579
71432,D036,D012,0.623
71433,D036,D012,0.277
71434,D036,D012,0.483
